ZCTA20,ZCTA_AREA20,TOT_POP_2020,COUNT_NTM_STOPS,STOPS_PER_CAPITA,STOPS_PER_SQMILE
77078,10.28809929,14267,0,0,0
77079,7.735494137,32826,0,0,0
77080,6.403709888,45254,0,0,0
77081,3.250828505,51781,0,0,0
77082,12.58557606,52830,0,0,0
77083,10.36525345,78240,0,0,0
77084,31.73494911,108161,0,0,0
77085,5.481678486,18155,0,0,0
77086,6.833063126,30347,0,0,0
77087,6.555707932,37703,0,0,0
77088,11.0991621,57177,0,0,0
77089,13.03410626,55410,0,0,0
77090,8.559718132,39289,0,0,0
77091,7.121127129,28351,0,0,0
77092,8.099707603,39841,0,0,0
77093,12.00999069,46985,0,0,0
77094,3.42952466,11022,0,0,0
77095,14.7413311,73956,0,0,0
77096,6.022537708,33299,0,0,0
77098,1.762753248,15487,0,0,0
77099,6.129229546,50326,0,0,0
77204, , ,0, , 
77301,20.17274475,34512,0,0,0
77302,52.90021133,18845,0,0,0
77303,60.92235184,22040,0,0,0
77304,40.03917694,35893,0,0,0
77306,41.08427811,16203,0,0,0
77316,128.9987183,27475,0,0,0
77318,37.04211044,18553,0,0,0
77320,343.6083374,36091,0,0,0
77326,2.58227253,59,0,0,0
77327,339.0830688,26206,0,0,0
77328,180.6837006,16832,0,0,0
77331,171.1468658,8064,0,0,0
77334,14.32787037,352,0,0,0
77335,38.163414,3468,0,0,0
77336,35.66279221,12398,0,0,0
77338,26.03831673,45092,0,0,0
77339,16.0595932,42193,0,0,0
77340,213.1136169,31404,0,0,0
77341, , ,0, , 
77342,0.261322826,0,0, ,0
77345,8.383436203,28593,0,0,0
77346,17.92575645,63772,0,0,0
77350,6.168861866,90,0,0,0
77351,636.9293213,34367,0,0,0
77354,74.2458725,39843,0,0,0
77355,55.56866837,31201,0,0,0
77356,127.1459045,28144,0,0,0
77357,67.10223389,29890,0,0,0
77358,111.0073013,5345,0,0,0
77359,42.41979218,292,0,0,0
77360,32.95209122,5415,0,0,0
77362,10.69650555,4992,0,0,0
77363,58.75047302,2961,0,0,0
77364,30.8236618,2130,0,0,0
77365,41.37165833,34286,0,0,0
77367,0.854638278,42,0,0,0
77368,0.115368098,102,0,0,0
77369,24.69780922,612,0,0,0
77371,117.7472305,7326,0,0,0
77372,51.52869415,15484,0,0,0
77373,23.76057053,62350,0,0,0
77374,38.9662323,507,0,0,0
77375,35.23204422,60115,0,0,0
77376,28.44000053,508,0,0,0
77377,35.24008179,38233,0,0,0
77378,89.10715485,16134,0,0,0
77379,25.82110405,82493,0,0,0
77380,12.42900848,28014,0,0,0
77381,12.67353725,35487,0,0,0
77382,12.00276852,40026,0,0,0
77384,18.44330788,19171,0,0,0
77385,21.70411873,24619,0,0,0
77386,40.75925827,60252,0,0,0
77388,13.38733482,50972,0,0,0
77389,21.26810455,39907,0,0,0
77396,24.87884331,62309,0,0,0
77401,3.641193628,19428,0,0,0
77406,57.59168625,57622,0,0,0
77407,19.99223518,61382,0,0,0
77412,0.810198724,0,0, ,0
77414,555.1216431,24254,0,0,0
77415,5.152558327,0,0, ,0
77417,54.57173538,3683,0,0,0
77418,185.7082062,10250,0,0,0
77419,53.03676987,1148,0,0,0
77420,88.42818451,2331,0,0,0
77422,171.1567993,13965,0,0,0
77423,148.6221924,13210,0,0,0
77426,90.21104431,2415,0,0,0
77428,23.76452637,0,0, ,0
77429,37.79069519,90506,0,0,0
77430,116.5271606,1867,0,0,0
77431, , ,0, , 
77432,13.9446106,39,0,0,0
77433,58.9668541,94345,0,0,0
77434,145.5350494,4562,0,0,0
77435,178.2383881,3857,0,0,0
77436,23.17938232,66,0,0,0
77437,353.0006104,17177,0,0,0
77440,3.853155136,28,0,0,0
77441,25.57397652,11248,0,0,0
77442,187.5894012,1286,0,0,0
77443,2.193403959,390,0,0,0
77444,39.2326889,582,0,0,0
77445,185.7786255,14629,0,0,0
77446,2.653532982,6781,0,0,0
77447,103.445549,16309,0,0,0
77448,6.759783268,129,0,0,0
77449,27.03954315,123157,0,0,0
77450,19.67645073,75752,0,0,0
77451,6.905576229,36,0,0,0
77453,3.506352425,469,0,0,0
77454,6.286932945,0,0, ,0
77455,208.9329376,2121,0,0,0
77456,39.56603622,1116,0,0,0
77457,23.51488495,560,0,0,0
77458,21.88472748,269,0,0,0
77459,31.26300621,76662,0,0,0
77460,0.695444882,43,0,0,0
77461,150.8148499,12133,0,0,0
77464,15.33177471,70,0,0,0
77465,232.3703918,7331,0,0,0
77466,9.111087799,539,0,0,0
77467,1.909816861,16,0,0,0
77468,4.171104908,24,0,0,0
77469,106.7531052,57011,0,0,0
77470,28.53964424,456,0,0,0
77471,98.24019623,38430,0,0,0
77473,0.100396216,38,0,0,0
77474,206.7692566,13347,0,0,0
77475,29.5855999,868,0,0,0
77476,10.33380604,402,0,0,0
77477,10.20552063,35496,0,0,0
77478,10.02080631,24673,0,0,0
77479,32.67272949,95615,0,0,0
77480,124.7908096,8344,0,0,0
77481,11.82412434,66,0,0,0
77482,44.10668182,1676,0,0,0
77483,33.94037247,360,0,0,0
77484,151.0073547,11972,0,0,0
77485,77.16812134,4209,0,0,0
77486,48.20497131,7509,0,0,0
77488,224.9830627,14832,0,0,0
77489,11.29744721,39444,0,0,0
77493,61.78679657,40547,0,0,0
77494,37.8846283,126310,0,0,0
77498,16.10605812,52950,0,0,0
77502,5.465252876,38117,0,0,0
77503,6.341032028,24102,0,0,0
77504,5.58855629,25044,0,0,0
77505,8.387591362,22967,0,0,0
77506,11.31314468,37968,0,0,0
77507,16.31050491,326,0,0,0
77510,30.43021202,15223,0,0,0
77511,150.0639496,50140,0,0,0
77514,181.04422,5461,0,0,0
77515,204.5232849,33634,0,0,0
77517,26.20000076,6515,0,0,0
77518,3.240867376,11513,0,0,0
77519,28.00559616,781,0,0,0
77520,21.03171921,33837,0,0,0
77521,49.27007294,60703,0,0,0
77523,85.18585968,23431,0,0,0
77530,13.80675507,32070,0,0,0
77531,11.74919891,16352,0,0,0
77532,82.53401947,30042,0,0,0
77533,25.43386459,1045,0,0,0
77534,41.86581421,2905,0,0,0
77535,308.8065796,34603,0,0,0
77536,9.822296143,32745,0,0,0
77538,132.074646,808,0,0,0
77539,48.40991974,44228,0,0,0
77541,141.7274933,19072,0,0,0
77545,14.68446541,23051,0,0,0
77546,27.18694115,53148,0,0,0
77547,3.853337288,9895,0,0,0
77550,7.560873032,21710,0,0,0
77551,3.953586817,22198,0,0,0
77554,31.10500145,8730,0,0,0
77555, , ,0, , 
77560,27.01011658,510,0,0,0
77561,0.375955015,98,0,0,0
77562,13.47565651,10064,0,0,0
77563,44.17707062,11129,0,0,0
77564,59.86763763,1532,0,0,0
77565,3.555648088,6953,0,0,0
77566,23.67180634,29362,0,0,0
77568,14.64649868,16676,0,0,0
77571,37.07094193,37699,0,0,0
77573,29.7849617,91454,0,0,0
77575,238.1064758,16209,0,0,0
77577,27.81136322,1497,0,0,0
77578,38.38972092,22822,0,0,0
77580,1.490643144,999,0,0,0
77581,24.61979675,50737,0,0,0
77582, , ,0, , 
77583,174.2768402,41305,0,0,0
77584,31.99719048,91993,0,0,0
77585,102.7036667,1226,0,0,0
77586,11.65895939,23003,0,0,0
77587,3.069427252,17162,0,0,0
77590,25.18340302,31045,0,0,0
77591,10.32059002,14926,0,0,0
77597,16.40282822,1026,0,0,0
77598,12.23864269,26513,0,0,0
77611,19.37991524,8608,0,0,0
77612,350.8378906,9619,0,0,0
77613,43.36305237,1045,0,0,0
77614,10.13154697,408,0,0,0
77615,1.244733572,923,0,0,0
77616,25.94277382,157,0,0,0
77617,5.222728252,47,0,0,0
77619,5.441189766,15531,0,0,0
77622,20.23639679,1396,0,0,0
77623,14.68434143,634,0,0,0
77624,52.4336586,793,0,0,0
77625,317.6766052,9997,0,0,0
77627,13.15754223,20969,0,0,0
77629,64.22403717,810,0,0,0
77630,95.77800751,27279,0,0,0
77632,130.4980927,22200,0,0,0
77640,37.27093887,16549,0,0,0
77642,19.72236443,37902,0,0,0
77650,21.95248413,1930,0,0,0
77651,10.9876852,12729,0,0,0
77655,46.84949112,264,0,0,0
77656,175.3323517,16744,0,0,0
77657,57.71479416,21323,0,0,0
77659,118.3285141,5649,0,0,0
77660,56.89645004,1589,0,0,0
77661,1.92300725,1292,0,0,0
77662,139.7912292,27587,0,0,0
77663,17.91214943,720,0,0,0
77664,183.7515411,2872,0,0,0
77665,171.4675598,5857,0,0,0
77701,6.858276367,14005,0,0,0
77702,1.242415309,3334,0,0,0
77703,8.693181038,13134,0,0,0
77705,242.687973,40224,0,0,0
77706,10.07858658,29707,0,0,0
77707,14.18782139,18867,0,0,0
77708,11.63728809,11385,0,0,0
77713,103.0325012,13867,0,0,0
77801,3.067738056,14853,0,0,0
77802,11.46757698,25257,0,0,0
77803,13.57200241,34026,0,0,0
77807,98.34143066,11052,0,0,0
77808,253.6320343,12248,0,0,0
77830,194.7949219,3007,0,0,0
77831,226.7462921,2847,0,0,0
77833,313.2304077,28507,0,0,0
77835,110.530983,3121,0,0,0
77836,431.1222534,12516,0,0,0
77837,117.8425903,1873,0,0,0
77840,9.965265274,59700,0,0,0
77843, , ,0, , 
77845,142.5471802,68757,0,0,0
77852, , ,0, , 
77853,57.95741272,1189,0,0,0
77855,13.67642784,218,0,0,0
77856,372.7236633,5492,0,0,0
77857,97.17906189,767,0,0,0
77859,156.7703705,6340,0,0,0
77861,115.2487793,2135,0,0,0
77863, , ,0, , 
77864,178.7500916,7824,0,0,0
77865,157.2832336,2154,0,0,0
77866, , ,0, , 
77867,24.2151413,315,0,0,0
77868,277.8738403,18344,0,0,0
77871,204.1666412,3009,0,0,0
77872,94.06877136,2178,0,0,0
77873,90.21377564,1272,0,0,0
77875, , ,0, , 
77876,4.870222569,246,0,0,0
77878,22.66785812,312,0,0,0
77879,192.3677673,5357,0,0,0
77880,96.92938232,1800,0,0,0
77882, , ,0, , 
77901,18.10229874,42620,0,0,0
77904,109.8817902,28838,0,0,0
77905,428.7258911,15279,0,0,0
77950,140.3283539,157,0,0,0
77951,23.8642292,1534,0,0,0
77954,379.0494995,11047,0,0,0
77957,358.8450012,8454,0,0,0
77960,20.12378693,62,0,0,0
77961,38.26525116,138,0,0,0
77962,189.407074,3309,0,0,0
77963,578.9786377,5733,0,0,0
77964,599.7958374,7874,0,0,0
77968,194.7480469,3142,0,0,0
77969,35.34817505,177,0,0,0
77970,45.98646545,337,0,0,0
77971,61.99327087,1227,0,0,0
77973,38.17153168,25,0,0,0
77974,28.47015381,448,0,0,0
77975,71.39195252,1722,0,0,0
77976,11.78065682,38,0,0,0
77977,13.83533764,513,0,0,0
77978,1.697125912,576,0,0,0
77979,340.4636536,17295,0,0,0
77982,42.78454208,1139,0,0,0
77983,86.00469971,2414,0,0,0
77984,160.0705261,4129,0,0,0
77986, , ,0, , 
77987,3.666817665,218,0,0,0
77988,2.662281275,356,0,0,0
77990,133.2157593,788,0,0,0
77991,10.63504791,631,0,0,0
77993,18.50971413,87,0,0,0
77994,58.04017258,424,0,0,0
77995,375.3086243,10731,0,0,0
78001,54.16046143,0,0, ,0
78002,40.00563049,5758,0,0,0
78003,226.6553345,10129,0,0,0
78004,11.38047504,1328,0,0,0
78005,150.3807678,1176,0,0,0
78006,345.8616943,37568,0,0,0
78007,28.25501633,198,0,0,0
78008,106.3463593,351,0,0,0
78009,70.46564484,7632,0,0,0
78010,72.07780457,4224,0,0,0
78011,182.0968628,1574,0,0,0
78012,25.25760269,227,0,0,0
78013,226.2521667,6210,0,0,0
78014,874.923523,5510,0,0,0
78015,25.91383743,17187,0,0,0
78016,158.3013306,10940,0,0,0
78017,403.4185791,6120,0,0,0
78019,744.5726929,2111,0,0,0
78021,295.1884766,158,0,0,0
78022,475.5950317,4082,0,0,0
78023,89.81008148,29847,0,0,0
78024,251.6867371,1466,0,0,0
78025,54.02038956,4860,0,0,0
78026,355.6559448,7158,0,0,0
78027,72.79456329,990,0,0,0
78028,263.3230286,40058,0,0,0
78029,0.830031216,0,0, ,0
78039,20.75485802,2309,0,0,0
78040,6.304980755,39997,0,0,0
78041,17.41850853,47207,0,0,0
78043,177.0889893,46141,0,0,0
78044,74.22761536,600,0,0,0
78045,663.0275269,67981,0,0,0
78046,183.3380585,71726,0,0,0
78050,5.651935577,682,0,0,0
78052,38.43580627,6128,0,0,0
78055,237.0902252,2120,0,0,0
78056,103.2009354,2024,0,0,0
78057,155.1842346,520,0,0,0
78058,449.249939,763,0,0,0
78059,40.53878403,5327,0,0,0
78061,510.3420105,12566,0,0,0
78062, , ,0, , 
78063,119.3222961,9462,0,0,0
78064,281.4136658,16722,0,0,0
78065,173.8962402,11134,0,0,0
78066,22.23289299,937,0,0,0
78067,181.2041931,615,0,0,0
78069,28.48949814,6187,0,0,0
78070,133.3184052,15537,0,0,0
78071,313.9241333,4394,0,0,0
78072,782.706604,508,0,0,0
78073,53.4221611,8897,0,0,0
78074, , ,0, , 
78075,70.62374878,249,0,0,0
78076,552.0358887,13279,0,0,0
78101,52.86273575,7434,0,0,0
78102,526.2952271,28253,0,0,0
78104,3.447789192,176,0,0,0
78107,162.8621368,316,0,0,0
78108,28.23633003,43579,0,0,0
78109,27.8314991,39424,48,1.217532516,1.724664569
78111, , ,0, , 
78112,51.40587235,8725,0,0,0
78113,296.3216248,3253,0,0,0
78114,349.1407471,24463,0,0,0
78116,115.1615982,331,0,0,0
78117,69.60667419,512,0,0,0
78118,191.8119202,4418,0,0,0
78119,328.8344421,6960,0,0,0
78121,102.6175842,12901,0,0,0
78122,38.47603607,427,0,0,0
78123,3.735523224,2801,0,0,0
78124,56.93403626,6553,0,0,0
78125,24.54031944,39,0,0,0
78130,91.03635407,79786,0,0,0
78132,179.3386688,33368,0,0,0
78133,75.5302887,19405,0,0,0
78140,175.040802,3457,0,0,0
78141,77.37069702,767,0,0,0
78142,5.987286568,106,0,0,0
78143,1.725562692,199,0,0,0
78144,2.247210026,14,0,0,0
78145,3.240381718,85,0,0,0
78146,40.26052094,834,0,0,0
78147,3.475673437,1805,0,0,0
78148,9.640995026,22955,0,0,0
78150,0.060548153,41,0,0,0
78151,107.3860855,1705,0,0,0
78152,36.0459137,2569,0,0,0
78154,32.85637665,41171,0,0,0
78155,355.457428,50832,0,0,0
78159,131.8073425,1033,0,0,0
78160,180.0855713,5776,0,0,0
78161,10.76188183,550,0,0,0
78162,15.99832439,393,0,0,0
78163,74.75418854,13937,0,0,0
78164,252.3673553,3990,0,0,0
78201,7.129149914,50336,303,6.019548416,42.50156021
78202,2.306604385,11675,70,5.995717526,30.34764099
78203,1.366645217,6162,69,11.19766331,50.48859787
78204,2.71102643,12850,111,8.638132095,40.94390106
78205,1.173028111,1503,91,60.54557419,77.57699585
78207,7.300402641,57700,342,5.927209854,46.84672928
78208,0.976989031,4549,35,7.693998814,35.82435226
78209,10.17084694,44706,215,4.809197903,21.13884926
78210,7.329939842,37061,266,7.177356243,36.28952026
78211,10.21629334,34539,101,2.924230576,9.88616848
78212,6.925043583,27940,250,8.947745323,36.10085678
78213,8.033102989,45124,170,3.76739645,21.16243172
78214,8.326170921,26805,141,5.260212421,16.93455505
78215,1.062475562,2925,41,14.01709366,38.58912277
78216,14.06969166,45325,232,5.118587971,16.48934555
78217,10.14803696,35257,97,2.751226664,9.558499336
78218,11.17591381,38749,174,4.490438461,15.5691967
78219,15.7218914,17705,108,6.099971771,6.869402409
78220,7.720628262,17095,138,8.072535515,17.87419319
78221,36.31132889,42535,138,3.244386911,3.800466776
78222,19.05734825,25935,79,3.046076775,4.145382404
78223,40.91142654,56484,215,3.806387663,5.255255699
78224,15.25074577,22569,45,1.993885398,2.950675488
78225,1.928330064,15147,45,2.970885277,23.33625412
78226,7.100088596,8012,55,6.864703178,7.746382237
78227,19.08363152,49326,238,4.825041771,12.47142124
78228,10.90491486,61441,353,5.745349407,32.37072372
78229,5.781477451,35589,193,5.423024178,33.38246918
78230,10.4933691,45661,163,3.569786072,15.53361893
78231,4.088647366,10132,39,3.849190712,9.538606644
78232,11.88732719,39638,94,2.37146163,7.907580853
78233,13.67045021,48060,50,1.040366173,3.657524109
78234,5.086582661,4917,11,2.237136364,2.162552118
78235,1.904994845,1471,27,18.35486031,14.17326641
78236,4.916543961,6760,8,1.183431983,1.627159238
78237,7.124651432,41247,234,5.673140049,32.84371185
78238,10.15688801,27027,161,5.957005978,15.85131168
78239,6.38815546,26966,50,1.854186773,7.826985359
78240,11.17222118,61937,208,3.358251095,18.61760521
78242,7.915016174,35159,126,3.58371973,15.91910839
78243,0.642467439,419,1,2.386634827,1.556499124
78244,7.546952248,33988,55,1.618218184,7.28771019
78245,35.2469902,76392,109,1.426851034,3.09246254
78247,14.56371689,53597,24,0.447786272,1.64793098
78248,3.85377717,13822,19,1.374620199,4.930227757
78249,14.48270512,61712,75,1.215322733,5.178590775
78250,9.418390274,62951,85,1.350256562,9.024896622
78251,14.98347473,65885,112,1.699931741,7.474901676
78252,28.11703873,11479,2,0.174231201,0.071131244
78253,53.62128067,41900,0,0,0
78254,20.2234478,61141,0,0,0
78255,17.94628716,15064,0,0,0
78256,7.989875793,11435,17,1.486663699,2.127692699
78257,28.49505615,8113,12,1.479107618,0.42112568
78258,17.40655136,47146,47,0.996903241,2.700132847
78259,15.52345657,26591,1,0.037606709,0.064418644
78260,24.95961952,26164,0,0,0
78261,29.12612534,16518,0,0,0
78263,38.20212174,3561,0,0,0
78264,70.67515564,10603,0,0,0
78266,39.68080139,6592,0,0,0
78330,21.6696167,633,0,0,0
78332,488.4685974,28301,0,0,0
78336,59.98519135,12533,0,0,0
78338,51.68970108,0,0, ,0
78339,1.432795405,476,0,0,0
78340,20.6875515,437,0,0,0
78341,242.6882629,2318,0,0,0
78342,1.758697629,342,0,0,0
78343,142.9004669,4627,0,0,0
78344,144.3384552,419,0,0,0
78347, , ,0, , 
78349,124.7285156,598,0,0,0
78351,0.942784607,519,0,0,0
78352,4.139579773,256,0,0,0
78353,233.6555939,320,0,0,0
78355,353.5913086,7222,0,0,0
78357,269.9263916,2695,0,0,0
78358,0.8270123,599,0,0,0
78359,9.579928398,2218,1,0.450856626,0.104384914
78360, , ,0, , 
78361,909.4776001,5273,0,0,0
78362,18.27519608,11025,0,0,0
78363,152.1065369,29400,0,0,0
78368,206.5399628,9305,0,0,0
78369,67.33476257,378,0,0,0
78370,110.0523605,4458,0,0,0
78371,88.20410919,170,0,0,0
78372,245.0025482,4967,0,0,0
78373,18.84736252,4407,39,8.849557877,2.069255114
78374,18.559412,17972,0,0,0
78375,88.41103363,2982,0,0,0
78376,153.346817,447,0,0,0
78377,480.633667,3510,0,0,0
78379,75.97194672,1285,0,0,0
78380,342.681427,23610,54,2.287166357,0.157580763
78382,79.90381622,19313,0,0,0
78383,141.3768311,6079,0,0,0
78384,591.3823853,5621,0,0,0
78385,279.7757874,391,0,0,0
78387,172.164093,9874,0,0,0
78389,122.7005463,1984,0,0,0
78390,201.571991,5299,0,0,0
78391,21.55464172,223,0,0,0
78393,126.8658752,2182,0,0,0
78401,2.151521921,4823,76,15.75782681,35.32383347
78402,4.226299763,159,16,100.6289291,3.785817623
78404,3.216614723,16852,98,5.815333366,30.46681404
78405,5.092930317,14224,112,7.874015808,21.99126816
78406,11.26286602,2051,1,0.487567037,0.088787347
78407,2.397860527,2292,21,9.162303925,8.757806778
78408,5.860292435,11299,56,4.956190586,9.555836678
78409,18.43823242,2448,23,9.395424843,1.247408032
78410,22.48402977,28210,51,1.807869554,2.268276691
78411,6.134017944,25548,171,6.693283081,27.87732315
78412,8.636935234,42385,154,3.633360863,17.83039856
78413,7.880018234,39782,55,1.382534862,6.979679108
78414,14.2334919,44014,57,1.295042515,4.004639149
78415,109.1725693,41976,167,3.978463888,1.529688239
78416,3.319779634,15804,61,3.859782219,18.3747139
78417,9.318655014,4572,23,5.030621052,2.468167305
78418,73.34513092,29789,111,3.726207733,1.513392925
78419,0.726579368,861,6,6.968641281,8.257872582
78501,15.53963947,60299,0,0,0
78503,19.20918083,20703,0,0,0
78504,19.59313011,61182,0,0,0
78516,37.82091904,36248,0,0,0
78520,39.73376083,59388,0,0,0
78521,93.74472046,89629,0,0,0
78526,47.40465164,50057,0,0,0
78535,0.417194575,732,0,0,0
78536,43.68955612,340,0,0,0
78537,57.58317947,45120,0,0,0
78538,67.04689789,10698,0,0,0
78539,12.23943043,37411,0,0,0
78540, , ,0, , 
78541,290.2181396,44740,0,0,0
78542,175.9559326,80837,0,0,0
78543,6.357055187,10188,0,0,0
78545,21.80640602,202,0,0,0
78547, , ,0, , 
78548,7.476293087,583,0,0,0
78549,25.8631115,1095,0,0,0
78550,94.18544769,52022,0,0,0
78552,48.03466797,38982,0,0,0
78557,16.59381104,13984,0,0,0
78558,0.770909727,979,0,0,0
78559,36.31429672,13733,0,0,0
78560,14.23108101,4743,0,0,0
78561,1.057244658,482,0,0,0
78562,21.47426224,3198,0,0,0
78563,248.5717163,293,0,0,0
78564,19.77720642,205,0,0,0
78565,3.162763834,42,0,0,0
78566,138.9827423,17999,0,0,0
78567,1.392053843,269,0,0,0
78569,152.7738647,4541,0,0,0
78570,75.19732666,32841,0,0,0
78572,53.67105103,80135,0,0,0
78573,36.67832947,41336,0,0,0
78574,51.86800766,62972,0,0,0
78575,8.328425407,12249,0,0,0
78576,58.19675446,10262,0,0,0
78577,26.0004158,78731,0,0,0
78578,56.95080566,11509,0,0,0
78579,5.694639683,5562,0,0,0
78580,256.8442078,14734,0,0,0
78582,565.2541504,44047,0,0,0
78583,93.11482239,6915,0,0,0
78584,212.8437805,18286,0,0,0
78585,1.727844954,323,0,0,0
78586,152.513031,59360,0,0,0
78588,36.61471558,135,0,0,0
78589,25.49043655,41112,0,0,0
78590,1.001367569,298,0,0,0
78591,175.508606,260,0,0,0
78592,3.455866337,752,0,0,0
78593,38.37439728,5432,0,0,0
78594,3.168694973,1538,0,0,0
78595,30.53334236,7442,0,0,0
78596,40.10868073,68984,0,0,0
78597,8.836428642,2798,0,0,0
78598,6.344266891,127,0,0,0
78599, , ,0, , 
78602,195.2829895,28536,0,0,0
78605,172.0365295,6035,0,0,0
78606,242.2398682,6315,0,0,0
78607,22.55714417,139,0,0,0
78608,45.35692978,367,0,0,0
78609,15.87973213,1999,0,0,0
78610,96.87653351,39498,0,0,0
78611,274.0884705,12454,0,0,0
78612,99.06913757,16234,0,0,0
78613,27.69357681,83876,10,0.119223617,0.361094564
78614,54.94992447,547,0,0,0
78615,54.51021195,1363,0,0,0
78616,118.2587814,8472,0,0,0
78617,64.03768158,28376,17,0.599097848,0.265468687
78618,158.8479004,348,0,0,0
78619,39.93579483,5840,0,0,0
78620,175.5995178,18420,0,0,0
78621,177.7169495,24590,2,0.081333876,0.011253851
78622,4.060439587,238,0,0,0
78623,22.3781414,1044,0,0,0
78624,742.3278198,22751,0,0,0
78626,88.58738709,38537,0,0,0
78628,64.70921326,39529,0,0,0
78629,421.552063,12612,0,0,0
78631,299.7669373,3157,0,0,0
78632,92.4822464,1268,0,0,0
78633,78.46472168,26632,0,0,0
78634,56.38227463,37298,0,0,0
78635,19.37968826,609,0,0,0
78636,353.294281,3307,0,0,0
78638,118.0606766,2112,0,0,0
78639,43.89900208,8869,0,0,0
78640,89.57629395,61991,0,0,0
78641,124.3638916,78568,3,0.038183484,0.024122758
78642,111.1344528,13408,0,0,0
78643,712.2623901,6938,0,0,0
78644,179.9235229,17675,0,0,0
78645,32.49572754,11873,17,1.431820154,0.523145676
78648,132.922226,8264,0,0,0
78650,63.5744133,2366,0,0,0
78652,11.19707584,5763,0,0,0
78653,105.2557907,29622,1,0.033758692,0.009500665
78654,201.3339386,18524,0,0,0
78655,28.67815399,3892,0,0,0
78656,28.42110252,2590,0,0,0
78657,38.76764679,6509,0,0,0
78658, , ,0, , 
78659,116.6863785,2983,0,0,0
78660,44.609272,101937,9,0.088289827,0.201751784
78661,4.124237061,272,0,0,0
78662,67.37322235,2697,0,0,0
78663,108.4786835,782,0,0,0
78664,16.612257,63661,30,0.471246123,1.805895448
78665,24.07676888,51925,17,0.32739529,0.706074834
78666,192.3919373,81844,0,0,0
78669,121.2878037,14038,0,0,0
78670,5.622464657,101,0,0,0
78671,47.6660614,659,0,0,0
78672,29.90526772,960,0,0,0
78674, , ,0, , 
78675,43.3588562,304,0,0,0
78676,167.8489532,13981,0,0,0
78677,17.48495293,19,0,0,0
78681,23.18907547,58983,0,0,0
78701,1.508267522,11903,60,5.040746212,39.78074265
78702,5.00591135,25393,176,6.931044102,35.15843201
78703,5.622553825,20297,57,2.808296681,10.13774204
78704,8.764484406,51422,195,3.792151213,22.2488842
78705,2.070031166,33262,73,2.194696665,35.26517105
78712,0.569670975,887,36,40.58624649,63.19437408
78717,13.04457569,29463,11,0.373349637,0.843262374
78719,19.76886749,1803,4,2.218524694,0.202338353
78721,3.567777872,11054,54,4.885109425,15.13547134
78722,1.355344772,6713,42,6.25651741,30.9884243
78723,7.058646679,37552,126,3.355347157,17.8504467
78724,24.94060898,25328,51,2.013581753,2.04485774
78725,17.67032051,8303,1,0.120438397,0.05659207
78726,11.58500862,13304,0,0,0
78727,7.768772602,31856,18,0.565042675,2.316968203
78728,7.748899937,21857,15,0.686278999,1.935758591
78729,9.812373161,27707,9,0.324827671,0.917209327
78730,15.0634861,10527,0,0,0
78731,8.745785713,27664,50,1.807403088,5.717039108
78732,12.83776283,18535,0,0,0
78733,11.19862843,8711,0,0,0
78734,18.93829727,19711,0,0,0
78735,20.19269371,18211,7,0.384383053,0.346660048
78736,22.29473496,10010,17,1.698301673,0.762511849
78737,36.43544769,20609,0,0,0
78738,42.09041214,15090,0,0,0
78739,11.58805561,20631,4,0.193882987,0.345183015
78741,7.789117813,47529,135,2.840371132,17.33187294
78742,5.909866333,888,1,1.12612617,0.169208571
78744,22.60339737,48551,105,2.162674189,4.645319462
78745,13.73633671,63287,206,3.255012989,14.99672031
78746,22.92349052,27671,25,0.90347296,1.090584397
78747,22.22556686,20137,8,0.397278637,0.359945834
78748,14.13411808,52076,56,1.075351358,3.962044239
78749,9.682833672,38503,52,1.350544095,5.370328903
78750,11.79836178,33860,15,0.443000585,1.271362901
78751,2.415318727,16138,80,4.957243919,33.12192154
78752,3.336836576,20779,79,3.801915407,23.67511749
78753,11.34752464,60035,113,1.882235408,9.958119392
78754,15.13801384,26508,26,0.980835974,1.717530489
78756,1.670527697,9450,62,6.560846329,37.1140213
78757,4.951251507,26485,82,3.096092224,16.56147003
78758,9.086603165,50575,138,2.728620768,15.18719387
78759,14.25048542,45901,51,1.111086845,3.578825474
78801,853.564209,22707,0,0,0
78802,6.325747967,226,0,0,0
78827,64.12995148,1030,0,0,0
78828,152.2590027,94,0,0,0
78829,520.3584595,1764,0,0,0
78830,159.6647034,877,0,0,0
78832,1071.240356,3674,0,0,0
78833,136.7267456,1526,0,0,0
78834,511.1172791,8245,0,0,0
78836,81.05235291,80,0,0,0
78837,806.567749,212,0,0,0
78838,83.22348785,141,0,0,0
78839,244.1542664,8790,0,0,0
78840,1046.295044,47993,0,0,0
78841, , ,0, , 
78842, , ,0, , 
78843,1.762871027,713,0,0,0
78850,241.1258392,1056,0,0,0
78851,535.9025269,11,0,0,0
78852,482.601532,57160,0,0,0
78860,239.2755432,0,0, ,0
78861,490.7352905,14318,0,0,0
78870,131.6726685,1092,0,0,0
78871,210.5213318,31,0,0,0
78872,167.0612793,1376,0,0,0
78873,314.2783203,1839,0,0,0
78877,47.41838455,938,0,0,0
78879,21.90285301,145,0,0,0
78880,1846.61084,1736,0,0,0
78881,261.3098145,1601,0,0,0
78883,66.97245026,314,0,0,0
78884,199.3009796,1645,0,0,0
78885,73.82646942,124,0,0,0
78886,73.07546234,490,0,0,0
78931,13.61615562,326,0,0,0
